id,kraj,leto,cena,agencija,opis,nadstropja,povrsina_zemljisca,povrsina_hise,ima_klet,drzava 
6437742,NOVIGRAD,1980,150000,Agencija Miro d.o.o. ,"80 m2, vrstna, zgrajena l. 1980, adaptirana l. 2017, P+1+2+M, Hiša v centru Novigrada, prodamo. Cena: 150.000,00 EUR",P+1+2+M,,80,False,Hrvaska
6117241,NOVIGRAD,1990,350000,"Sonce skupina d.o.o., PE Ljubljana","82 m2, samostojna, zgrajena l. 1990, 2.000 m2 zemljišča, prodamo. Cena: 350.000,00 EUR",,2000,82,,Hrvaska
6423400,NOVIGRAD,2021,255000,Universum d.o.o.,"83 m2, samostojna, zgrajena l. 2021, 60 m2 zemljišča, prodamo. Cena: 255.000,00 EUR",,60,83,,Hrvaska
6386498,NOVIGRAD,2021,255000,Universum d.o.o.,"83 m2, samostojna, zgrajena l. 2021, 60 m2 zemljišča, prodamo. Cena: 255.000,00 EUR",,60,83,,Hrvaska
6434683,NOVIGRAD,2018,308000,M.I N. Aquila d.o.o.,"83 m2, vrstna, zgrajena l. 2018, 73 m2 zemljišča, P+1, Vrstna hiša u okolici Novigrada, prodamo. Cena: 308.000,00 EUR",P+1,73,83,False,Hrvaska
6383783,NOVIGRAD,1970,490000,"Sonce skupina d.o.o., PE Ljubljana","90 m2, atrijska, zgrajena l. 1970, adaptirana l. 2019, 482 m2 zemljišča, pritličje, prodamo. Cena: 490.000,00 EUR",P,482,90,False,Hrvaska
6233327,NOVIGRAD,2007,279000,"Sonce skupina d.o.o., PE Ljubljana","90 m2, samostojna, zgrajena l. 2007, 340 m2 zemljišča, P+1, prodamo. Cena: 279.000,00 EUR",P+1,340,90,False,Hrvaska
6399056,NOVIGRAD,2019,220000,Mood On J. d.o.o.,"90 m2, vrstna, zgrajena l. 2019, 70 m2 zemljišča, P+1, Hiša v nizu, s strešno teraso, Novigrad, Istra, prodamo. Cena: 22...",P+1,70,90,False,Hrvaska
5959682,NOVIGRAD,2009,199000,"Sonce skupina d.o.o., PE Ljubljana","93,87 m2, vrstna, zgrajena l. 2009, 56 m2 zemljišča, P+1/1 nad., prodamo. Cena: 199.000,00 EUR",P+1,56,93,False,Hrvaska
6387982,NOVIGRAD,2021,295000,"Sonce skupina d.o.o., PE Ljubljana","94 m2, vrstna, zgrajena l. 2021, 220 m2 zemljišča, P+1, prodamo. Cena: 295.000,00 EUR",P+1,220,94,False,Hrvaska
6081823,NOVIGRAD,2014,170000,"Sonce skupina d.o.o., PE Ljubljana","100 m2, vrstna, zgrajena l. 2014, 70 m2 zemljišča, K+P+1, prodamo. Cena: 170.000,00 EUR",K+P+1,70,100,True,Hrvaska
6361844,NOVIGRAD,2015,240000,"Sonce skupina d.o.o., PE Ljubljana","104 m2, vrstna, zgrajena l. 2015, 108 m2 zemljišča, P+1, prodamo. Cena: 240.000,00 EUR",P+1,108,104,False,Hrvaska
6109633,NOVIGRAD,2012,325000,"Sonce skupina d.o.o., PE Ljubljana","104 m2, vrstna, zgrajena l. 2012, 278 m2 zemljišča, P+M/1 nad., prodamo. Cena: 325.000,00 EUR",P+M,278,104,False,Hrvaska
6172794,NOVIGRAD,1930,260000,"Sonce skupina d.o.o., PE Ljubljana","105 m2, vrstna, zgrajena l. 1930, adaptirana l. 2006, P+1+2/2 nad., prodamo. Cena: 260.000,00 EUR",P+1+2,,105,False,Hrvaska
6173194,NOVIGRAD,2017,240000,Zasebna ponudba,"107 m2, trojček, zgrajen l. 2017, 200 m2 zemljišča, P+1, Moderna vrstna hiša v bližini Novigrada, 1500m do plaže, 1500m ...",P+1,200,107,False,Hrvaska
6114591,NOVIGRAD,1900,399000,"Sonce skupina d.o.o., PE Ljubljana","110 m2, vrstna, zgrajena l. 1900, 40 m2 zemljišča, P+1/2 nad., prodamo. Cena: 399.000,00 EUR",P+1,40,110,False,Hrvaska
6362799,NOVIGRAD,2018,275000,"Sonce skupina d.o.o., PE Ljubljana","112 m2, trojček, zgrajen l. 2018, 360 m2 zemljišča, P+1, prodamo. Cena: 275.000,00 EUR",P+1,360,112,False,Hrvaska
6362797,NOVIGRAD,2018,245000,"Sonce skupina d.o.o., PE Ljubljana","112 m2, trojček, zgrajen l. 2018, 152 m2 zemljišča, P+1, prodamo. Cena: 245.000,00 EUR",P+1,152,112,False,Hrvaska
6362792,NOVIGRAD,2018,260000,"Sonce skupina d.o.o., PE Ljubljana","112 m2, trojček, zgrajen l. 2018, 214 m2 zemljišča, P+1, prodamo. Cena: 260.000,00 EUR",P+1,214,112,False,Hrvaska
6383010,NOVIGRAD,1940,65000,Kormoran d.o.o.,"115 m2, dvojček, zgrajen l. 1940, 60 m2 zemljišča, P+1+2, Stara hiša Novigrad, Invecticija Novigrad, stara istarska hiša...",P+1+2,60,115,False,Hrvaska
6062102,NOVIGRAD,2008,215000,"Sonce skupina d.o.o., PE Ljubljana","128,85 m2, vrstna, zgrajena l. 2008, 64 m2 zemljišča, P+1, prodamo. Cena: 215.000,00 EUR",P+1,64,128,False,Hrvaska
6385322,NOVIGRAD,2009,236500,"""Amazon"" Agencija za nekretnine - Sonja Copić","130 m2, dvojček, zgrajen l. 2009, 109 m2 zemljišča, Hiša Novigrad, 130 m2, prodamo. Cena: 236.500,00 EUR",,109,130,,Hrvaska
6385212,NOVIGRAD,2009,231000,"""Amazon"" Agencija za nekretnine - Sonja Copić","130 m2, dvojček, zgrajen l. 2009, 90 m2 zemljišča, Hiša Novigrad, 130 m2, prodamo. Cena: 231.000,00 EUR",,90,130,,Hrvaska
6385323,NOVIGRAD,2009,253000,"""Amazon"" Agencija za nekretnine - Sonja Copić","130 m2, dvojček, zgrajen l. 2009, 200 m2 zemljišča, Hiša Novigrad, 130 m2, prodamo. Cena: 253.000,00 EUR",,200,130,,Hrvaska
6289198,NOVIGRAD,1900,337500,"Sonce skupina d.o.o., PE Ljubljana","135 m2, vrstna, zgrajena l. 1900, adaptirana l. 2010, P+1+2/3 nad., Nepremičnine Istra, prodamo hišo, Novigrad, Center, ...",P+1+2,,135,False,Hrvaska
6352074,NOVIGRAD,2021,437000,Universum d.o.o.,"140 m2, samostojna, zgrajena l. 2021, 178 m2 zemljišča, prodamo. Cena: 437.000,00 EUR",,178,140,,Hrvaska
6423383,NOVIGRAD,2021,487000,Universum d.o.o.,"140 m2, samostojna, zgrajena l. 2021, 178 m2 zemljišča, prodamo. Cena: 487.000,00 EUR",,178,140,,Hrvaska
6216875,NOVIGRAD,2019,437500,"Sonce skupina d.o.o., PE Ljubljana","140 m2, dvojček, zgrajen l. 2019, 155 m2 zemljišča, prodamo. Cena: 437.500,00 EUR",,155,140,,Hrvaska
6423382,NOVIGRAD,2021,487000,Universum d.o.o.,"140 m2, samostojna, zgrajena l. 2021, 155 m2 zemljišča, prodamo. Cena: 487.000,00 EUR",,155,140,,Hrvaska
6289060,NOVIGRAD,2019,437000,"Sonce skupina d.o.o., PE Ljubljana","140 m2, dvojček, zgrajen l. 2019, 178 m2 zemljišča, prodamo. Cena: 437.000,00 EUR",,178,140,,Hrvaska
6298687,NOVIGRAD,1970,220000,"Sonce skupina d.o.o., PE Ljubljana","150 m2, dvojček, zgrajen l. 1970, 188 m2 zemljišča, P+1+M, prodamo. Cena: 220.000,00 EUR",P+1+M,188,150,False,Hrvaska
6421341,NOVIGRAD,2021,480000,M.I N. Aquila d.o.o.,"159 m2, dvojček, zgrajen l. 2021, 193 m2 zemljišča, Moderna hiša z strešno teraso v Novigradu, prodamo. Cena: 480.000,00...",,193,159,,Hrvaska
6327897,NOVIGRAD,2019,490000,"Sonce skupina d.o.o., PE Ljubljana","160 m2, samostojna, zgrajena l. 2019, 780 m2 zemljišča, pritličje, prodamo. Cena: 490.000,00 EUR",P,780,160,False,Hrvaska
6156504,NOVIGRAD,2010,360000,"Sonce skupina d.o.o., PE Ljubljana","166 m2, samostojna, zgrajena l. 2010, 800 m2 zemljišča, K+P+1/3 nad., prodamo. Cena: 360.000,00 EUR",K+P+1,800,166,True,Hrvaska
6183299,NOVIGRAD,2011,259000,"Sonce skupina d.o.o., PE Ljubljana","170 m2, dvojček, zgrajen l. 2011, 300 m2 zemljišča, K+P+M, prodamo. Cena: 259.000,00 EUR",K+P+M,300,170,True,Hrvaska
6169428,NOVIGRAD,2005,480000,"Sonce skupina d.o.o., PE Ljubljana","170 m2, samostojna, zgrajena l. 2005, 5.000 m2 zemljišča, prodamo. Cena: 480.000,00 EUR",,5000,170,,Hrvaska
6348170,NOVIGRAD,2015,925000,M.I N. Aquila d.o.o.,"170 m2, samostojna, zgrajena l. 2015, 40 m2 zemljišča, P+1+2+M, Hiša v centru Novigrada s pogledom na morje, prodamo. Ce...",P+1+2+M,40,170,False,Hrvaska
6439555,NOVIGRAD,2022,590000,Agencija Miro d.o.o. ,"171 m2, samostojna, novogradnja - zgr. l. 2022, 800 m2 zemljišča, K+P+1, Spektakularna vila moderne ahritekture v Novigr...",K+P+1,800,171,True,Hrvaska
6439837,NOVIGRAD,2020,499000,Alma dom - obrt za prodaju nekretnina,"172 m2, samostojna, zgrajena l. 2020, 400 m2 zemljišča, prodamo. Cena: 499.000,00 EUR",,400,172,,Hrvaska
6216863,NOVIGRAD,2019,480000,"Sonce skupina d.o.o., PE Ljubljana","178 m2, dvojček, zgrajen l. 2019, 135 m2 zemljišča, prodamo. Cena: 480.000,00 EUR",,135,178,,Hrvaska
6340140,NOVIGRAD,2020,499000,"Sonce skupina d.o.o., PE Ljubljana","180 m2, samostojna, zgrajena l. 2020, 403 m2 zemljišča, P+1, prodamo. Cena: 499.000,00 EUR",P+1,403,180,False,Hrvaska
6109632,NOVIGRAD,2005,260000,"Sonce skupina d.o.o., PE Ljubljana","180 m2, vrstna, zgrajena l. 2005, 238 m2 zemljišča, P+1/1 nad., prodamo. Cena: 260.000,00 EUR",P+1,238,180,False,Hrvaska
6267580,NOVIGRAD,1984,320000,"Sonce skupina d.o.o., PE Ljubljana","182 m2, samostojna, zgrajena l. 1984, 602 m2 zemljišča, P+1, prodamo. Cena: 320.000,00 EUR",P+1,602,182,False,Hrvaska
6224724,NOVIGRAD,2015,450000,"Sonce skupina d.o.o., PE Ljubljana","185 m2, vrstna, zgrajena l. 2015, 350 m2 zemljišča, P+1+2/2 nad., prodamo. Cena: 450.000,00 EUR",P+1+2,350,185,False,Hrvaska
6110618,NOVIGRAD,1982,360000,"Sonce skupina d.o.o., PE Ljubljana","190 m2, samostojna, zgrajena l. 1982, 600 m2 zemljišča, K+P+1, prodamo. Cena: 360.000,00 EUR",K+P+1,600,190,True,Hrvaska
6410952,NOVIGRAD,2020,445000,Nova gradnja d.o.o.,"190 m2, vrstna, zgrajena l. 2020, 117 m2 zemljišča, prodamo. Cena: 445.000,00 EUR",,117,190,,Hrvaska
6295609,NOVIGRAD,1960,400000,"Sonce skupina d.o.o., PE Ljubljana","191 m2, dvojček, zgrajen l. 1960, adaptiran l. 2018, 236 m2 zemljišča, P+1, prodamo. Cena: 400.000,00 EUR",P+1,236,191,False,Hrvaska
6283269,NOVIGRAD,1980,690000,"Sonce skupina d.o.o., PE Ljubljana","193 m2, samostojna, zgrajena l. 1980, adaptirana l. 2013, 411 m2 zemljišča, K+P+M, Nepremičnine Istra, hiša, Novigrad, o...",K+P+M,411,193,True,Hrvaska
6358241,NOVIGRAD,1987,310000,"Sonce skupina d.o.o., PE Ljubljana","200 m2, samostojna, zgrajena l. 1987, 615 m2 zemljišča, P+1, prodamo. Cena: 310.000,00 EUR",P+1,615,200,False,Hrvaska
6378599,NOVIGRAD,1970,850000,"Sonce skupina d.o.o., PE Ljubljana","200 m2, samostojna, zgrajena l. 1970, 756 m2 zemljišča, K+P, prodamo. Cena: 850.000,00 EUR",K+P,756,200,True,Hrvaska
6378189,NOVIGRAD,1980,350000,"Sonce skupina d.o.o., PE Ljubljana","200 m2, samostojna, zgrajena l. 1980, 650 m2 zemljišča, P+1, prodamo. Cena: 350.000,00 EUR",P+1,650,200,False,Hrvaska
6209415,NOVIGRAD,1950,165000,"Sonce skupina d.o.o., PE Ljubljana","200 m2, dvojček, zgrajen l. 1950, 880 m2 zemljišča, P+1/1 nad., prodamo. Cena: 165.000,00 EUR",P+1,880,200,False,Hrvaska
6425260,NOVIGRAD,2000,399000,"Sonce skupina d.o.o., PE Ljubljana","235 m2, dvojček, zgrajen l. 2000, 369 m2 zemljišča, P+1, prodamo. Cena: 399.000,00 EUR",P+1,369,235,False,Hrvaska
6107687,NOVIGRAD,2005,180000,"Sonce skupina d.o.o., PE Ljubljana","240 m2, samostojna, zgrajena l. 2005, 200 m2 zemljišča, P+1+M/3 nad., prodamo. Cena: 180.000,00 EUR",P+1+M,200,240,False,Hrvaska
6429131,NOVIGRAD,2000,720000,"Sonce skupina d.o.o., PE Ljubljana","246 m2, dvojček, zgrajen l. 2000, adaptiran l. 2018, P+1+2, prodamo. Cena: 720.000,00 EUR",P+1+2,,246,False,Hrvaska
6295448,NOVIGRAD,2008,485000,"Sonce skupina d.o.o., PE Ljubljana","260 m2, samostojna, zgrajena l. 2008, 600 m2 zemljišča, K+P+M, prodamo. Cena: 485.000,00 EUR",K+P+M,600,260,True,Hrvaska
6343033,NOVIGRAD,2008,485000,Vila Portorož d.o.o.,"260 m2, samostojna, zgrajena l. 2008, 600 m2 zemljišča, prodamo. Cena: 485.000,00 EUR",,600,260,,Hrvaska
6369392,NOVIGRAD,2019,499000,Universum d.o.o.,"260 m2, samostojna, zgrajena l. 2019, 689 m2 zemljišča, prodamo. Cena: 499.000,00 EUR",,689,260,,Hrvaska
5959946,NOVIGRAD,2008,420000,"Sonce skupina d.o.o., PE Ljubljana","270 m2, samostojna, zgrajena l. 2008, 2.864 m2 zemljišča, K+P+1, prodamo. Cena: 420.000,00 EUR",K+P+1,2864,270,True,Hrvaska
6362780,NOVIGRAD,2020,750000,Universum d.o.o.,"274 m2, samostojna, zgrajena l. 2020, 2.000 m2 zemljišča, prodamo. Cena: 750.000,00 EUR",,2000,274,,Hrvaska
6437262,NOVIGRAD,2021,685000,"Sonce skupina d.o.o., PE Ljubljana","280 m2, samostojna, zgrajena l. 2021, 663 m2 zemljišča, P+1, prodamo. Cena: 685.000,00 EUR",P+1,663,280,False,Hrvaska
6378198,NOVIGRAD,1980,579000,"Sonce skupina d.o.o., PE Ljubljana","282 m2, samostojna, zgrajena l. 1980, 1.192 m2 zemljišča, P+1+2, prodamo. Cena: 579.000,00 EUR",P+1+2,1192,282,False,Hrvaska
6412411,NOVIGRAD,2021,450000,Universum d.o.o.,"286 m2, samostojna, zgrajena l. 2021, 1.000 m2 zemljišča, prodamo. Cena: 450.000,00 EUR",,1000,286,,Hrvaska
6362783,NOVIGRAD,2020,825000,Universum d.o.o.,"290 m2, samostojna, zgrajena l. 2020, 2.000 m2 zemljišča, prodamo. Cena: 825.000,00 EUR",,2000,290,,Hrvaska
6378196,NOVIGRAD,1990,600000,"Sonce skupina d.o.o., PE Ljubljana","300 m2, samostojna, zgrajena l. 1990, adaptirana l. 2017, 605 m2 zemljišča, P+1, prodamo. Cena: 600.000,00 EUR",P+1,605,300,False,Hrvaska
6372022,NOVIGRAD,2020,1000000,Universum d.o.o.,"320 m2, samostojna, zgrajena l. 2020, 10.000 m2 zemljišča, prodamo. Cena: 1.000.000,00 EUR",,10000,320,,Hrvaska
6110040,NOVIGRAD,1950,650000,"Sonce skupina d.o.o., PE Ljubljana","400 m2, samostojna, zgrajena l. 1950, 4.000 m2 zemljišča, P+1/1 nad., prodamo. Cena: 650.000,00 EUR",P+1,4000,400,False,Hrvaska
6370037,NOVIGRAD,2000,2200000,Universum d.o.o.,"470 m2, samostojna, zgrajena l. 2000, 15.000 m2 zemljišča, prodamo. Cena: 2.200.000,00 EUR",,15000,470,,Hrvaska
6418002,NOVIGRAD,2003,950000,"Agencia d.o.o., PE Obala","542,72 m2, samostojna, zgrajena l. 2003, adaptirana l. 2018, 732 m2 zemljišča, prodamo. Cena: 950.000,00 EUR",,732,542,,Hrvaska
6387792,NOVIGRAD,2003,950000,METROPOLA IN d.o.o.,"543 m2, samostojna, zgrajena l. 2003, adaptirana l. 2018, Novigrad, Paolija, samostojna stanovanjska hiša v izmeri 543 m...",,,543,,Hrvaska
6205272,NOVIGRAD,2004,3000000,"Sonce skupina d.o.o., PE Ljubljana","550 m2, samostojna, zgrajena l. 2004, 1.100 m2 zemljišča, P+1, prodamo. Cena: 3.000.000,00 EUR",P+1,1100,550,False,Hrvaska
5417058,NOVIGRAD,2000,2500000,D5 Ing d.o.o.,"600 m2, samostojna, zgrajena l. 2000, 14.100 m2 zemljišča, na zelo lepi lokaciji, med borovci, z zelo lepo urejeno horti...",,14100,600,,Hrvaska
6433738,NOVIGRAD,1900,1950000,Opereta d.o.o.,"650 m2, samostojna, zgrajena l. 1900, prodamo. Cena: 1.950.000,00 EUR",,,650,,Hrvaska
6391653,"NOVIGRAD, C",2013,799000,D5 Ing d.o.o.,"140 m2, samostojna, zgrajena l. 2013, 601 m2 zemljišča, Le 350 m od morja, novogradnja,na atraktivni lokaciji, CK, kamin...",,601,140,,Hrvaska
6391335,"NOVIGRAD, C",1980,410000,D5 Ing d.o.o.,"160 m2, samostojna, zgrajena l. 1980, 408 m2 zemljišča, Hiša na enkrtani lokaciji, ob urejeni plaži in sprehajalni poti,...",,408,160,,Hrvaska
6266577,"NOVIGRAD, CENTER",1920,290000,"CIMER, MAKSIMILJAN REMIC s.p.","150 m2, vrstna, zgrajena l. 1920, 78 m2 zemljišča, odlična lokacija, 60 m od morja, potrebna kompletna obnova (izdelan p...",,78,150,,Hrvaska
6252121,"NOVIGRAD, CENTER - C",2006,245000,D5 Ing d.o.o.,"100 m2, vrstna, adaptirana l. 2006, P+1+M, Prodajamo lepo renovirano hišo, v centru Novigrada, v izmeri 100 m2, 30m od m...",P+1+M,,100,False,Hrvaska
6426844,"NOVIGRAD, FIORINI",2021,270000,"Sonce skupina d.o.o., PE Ljubljana","150 m2, samostojna, zgrajena l. 2021, 215 m2 zemljišča, P+1, prodamo. Cena: 270.000,00 EUR",P+1,215,150,False,Hrvaska
6379840,"NOVIGRAD, KARPINJAN",1970,599000,"Sonce skupina d.o.o., PE Ljubljana","300 m2, samostojna, zgrajena l. 1970, 782 m2 zemljišča, P+1, prodamo. Cena: 599.000,00 EUR",P+1,782,300,False,Hrvaska
6321741,"NOVIGRAD, KARPINJAN",2004,620000,M.I N. Aquila d.o.o.,"450 m2, samostojna, zgrajena l. 2004, adaptirana l. 2017, 604 m2 zemljišča, P+1+2, Lepa hiša z 9 apartmaji na atraktivni...",P+1+2,604,450,False,Hrvaska
6437271,"NOVIGRAD, KARPINJAN",1980,620000,"Sonce skupina d.o.o., PE Ljubljana","450 m2, samostojna, zgrajena l. 1980, adaptirana l. 2018, 604 m2 zemljišča, P+1+2, prodamo. Cena: 620.000,00 EUR",P+1+2,604,450,False,Hrvaska
5817662,"NOVIGRAD, OKOLICA C",2008,2500000,D5 Ing d.o.o.,"550 m2, samostojna, zgrajena l. 2008, 1.100 m2 zemljišča, Na sami obali, nadstanrdna, večkrat nagarjena vila(kot najlepš...",,1100,550,,Hrvaska
6244710,"NOVIGRAD, OKOLICA SV. SERVOL M",2018,249000,D5 Ing d.o.o.,"90 m2, samostojna, zgrajena l. 2018, 300 m2 zemljišča, Prekrasna družinska hiša, le 2km od morja, od koder se vidi nanj,...",,300,90,,Hrvaska
6275109,"NOVIGRAD, SAN SERVOLO M",2019,395000,D5 Ing d.o.o.,"140 m2, samostojna, zgrajena l. 2019, 640 m2 zemljišča, PRODAJA SE MODERNA, LEPA KAMNITA VILA V IZGRADNJI. Od morja in m...",,640,140,,Hrvaska
6275106,"NOVIGRAD, STRADA CONTESSA M",2017,330000,D5 Ing d.o.o.,"160 m2, vrstna, zgrajena l. 2017, 270 m2 zemljišča, zelo lepa vrstna hiša, 2km od novigrada in morja. v pritličju je ena...",,270,160,,Hrvaska
6275111,"NOVIGRAD, SV. ANTON M",1992,330000,D5 Ing d.o.o.,"220 m2, samostojna, zgrajena l. 1992, 110 m2 zemljišča, Le 150m od morja in 500m od centra mesta, hiša z dvema nadstropj...",,110,220,,Hrvaska
5699369,"NOVIGRAD, ŠAINI",1982,350000,Zasebna ponudba,"200 m2, samostojna, zgrajena l. 1982, 600 m2 zemljišča, Prelepa hiša cca.700m od morja, s štirimi apartmaji, prekrasna o...",,600,200,,Hrvaska
6415796,"NOVIGRAD, TAR - VABRIGA",1894,420000,LJUBLJANA NEPREMIČNINE d.o.o.,"240 m2, samostojna, zgrajena l. 1894, prodamo. Cena: 420.000,00 EUR",,,240,,Hrvaska
6285187,"OBROVAC, CRNA PUNTA",1988,169000,"Visa d.o.o., Ljubljana","125 m2, dvojček, zgrajen l. 1988, P+1+2, priložnost, hiša prvi niz do morja, prodamo. Cena: 169.000,00 EUR",P+1+2,,125,False,Hrvaska
6330649,OMIŠALJ,1906,129000,Premium SM d.o.o.,"80 m2, samostojna, zgrajena l. 1906, adaptirana l. 2016, Omisalj, stara dvojna kamnita hiša z vrtom in teraso na prodaj,...",,,80,,Hrvaska
6118382,OMIŠALJ,1930,83000,Premium SM d.o.o.,"80 m2, dvojček, zgrajen l. 1930, Omišalj, stare kamnite hiše za obnovo v središču mesta prodamo, prodamo. Cena: 83.000,0...",,,80,,Hrvaska
6257934,OMIŠALJ,1900,80000,Premium SM d.o.o.,"90 m2, dvojček, zgrajen l. 1900, adaptiran l. 2013, Omisalj, prodaja, hiša v starem mestnem jedru, 400 m od morja, proda...",,,90,,Hrvaska
6306750,OMIŠALJ,2016,150000,Premium SM d.o.o.,"90 m2, dvojček, zgrajen l. 2016, adaptiran l. 2016, 374 m2 zemljišča, Omišalj, prodaja hiša s pogledom na morje na mirni...",,374,90,,Hrvaska
6306752,OMIŠALJ,2018,430000,Premium SM d.o.o.,"196 m2, dvojček, zgrajen l. 2018, adaptiran l. 2018, Omišalj, naprodaj, starodavna kamnita hiša, obnovljena kot majhen z...",,,196,,Hrvaska
6186877,OMIŠALJ,1920,850000,Premium SM d.o.o.,"220 m2, samostojna, zgrajena l. 1920, adaptirana l. 2012, 1.200 m2 zemljišča, Omišalj zgodovinska villa ob morju, prodam...",,1200,220,,Hrvaska
6363589,OMIŠALJ,1997,350000,Premium SM d.o.o.,"224 m2, dvojček, zgrajen l. 1997, adaptiran l. 2012, 276 m2 zemljišča, Omišalj, hiša v nizu z več stanovanjskimi enotami...",,276,224,,Hrvaska
6430579,OMIŠALJ,1980,420000,Alfa Elmas d.o.o. ,"230 m2, dvojček, zgrajen l. 1980, adaptiran l. 2019, 75 m2 zemljišča, Omišalj, kamnita hiša / butični hotel v starem mes...",,75,230,,Hrvaska
6165736,OMIŠALJ,2004,415000,Vitus d.o.o.,"240 m2, samostojna, zgrajena l. 2004, 920 m2 zemljišča, K+P+1, nameščeno, bližina centra, bližina morja, bližina plaže, ...",K+P+1,920,240,True,Hrvaska
6241006,OMIŠALJ,2017,450000,Kvarner imobilije d.o.o. Njivice,"260 m2, samostojna, zgrajena l. 2017, 400 m2 zemljišča, P+1, OMIŠALJ - HIŠA NA MIRNI LOKACIJI. Iz ponudbe nudimo hišo s ...",P+1,400,260,False,Hrvaska
6233694,OMIŠALJ,2016,450000,Premium SM d.o.o.,"260 m2, samostojna, zgrajena l. 2016, 480 m2 zemljišča, Omišalj, prodaja opremljena samostojna hiša z bazenom in pogledo...",,480,260,,Hrvaska
6378250,OMIŠALJ,2019,565000,Universum d.o.o.,"263 m2, samostojna, zgrajena l. 2019, 572 m2 zemljišča, prodamo. Cena: 565.000,00 EUR",,572,263,,Hrvaska
6130584,OMIŠALJ,1902,200000,Premium SM d.o.o.,"300 m2, samostojna, zgrajena l. 1902, adaptirana l. 2015, 200 m2 zemljišča, Omišalj, prodaja stare kamnite hiše 300 m2. ...",,200,300,,Hrvaska
6417813,"OMIŠALJ, NJIVICE",1981,355000,Premium SM d.o.o.,"170 m2, dvojček, zgrajen l. 1981, 324 m2 zemljišča, Krk, Njivice, prodaja dvojček hiše z lepo urejenim vrtom 250 m od mo...",,324,170,,Hrvaska
6435367,"OMIŠALJ, NJIVICE",1981,470000,Premium SM d.o.o.,"205 m2, dvojček, zgrajen l. 1981, adaptiran l. 2014, 688 m2 zemljišča, Njivice, prodaja, opremljena dvojčka z vrtom in g...",,688,205,,Hrvaska
6421716,"OMIŠALJ, NJIVICE",2018,1680000,Alfa Elmas d.o.o. ,"374 m2, samostojna, zgrajena l. 2018, 750 m2 zemljišča, Njivice, lepa Vila z bazenom in pogledom na morje, prodamo. Cena...",,750,374,,Hrvaska
6413673,OPATIJA,2000,169000,Vip Nekretnine d.o.o. ,"60 m2, samostojna, zgrajena l. 2000, 180 m2 zemljišča, Hiša z vrtom 50m od morja, prodamo. Cena: 169.000,00 EUR",,180,60,,Hrvaska
6414585,OPATIJA,2000,280000,Vip Nekretnine d.o.o. ,"107 m2, dvojček, zgrajen l. 2000, 90 m2 zemljišča, Dvojček Hiša s čudovitim pogledom na morje, prodamo. Cena: 280.000,00...",,90,107,,Hrvaska
6414651,OPATIJA,1990,215000,Vip Nekretnine d.o.o. ,"110 m2, samostojna, zgrajena l. 1990, 650 m2 zemljišča, Kamnita hiša s čudovitim pogledom na morje Moščenićka Draga medv...",,650,110,,Hrvaska
6414657,OPATIJA,2018,520000,Vip Nekretnine d.o.o. ,"120 m2, samostojna, zgrajena l. 2018, 1.200 m2 zemljišča, Sredozemska luksuzna hiša Zanimivo za najem opatija vila ičići...",,1200,120,,Hrvaska
6414793,OPATIJA,1980,119000,Vip Nekretnine d.o.o. ,"140 m2, samostojna, zgrajena l. 1980, 950 m2 zemljišča, 2 tradicionalni stari kamniti hiši s pogledom na odprto morje op...",,950,140,,Hrvaska
6414790,OPATIJA,2000,250000,Vip Nekretnine d.o.o. ,"150 m2, samostojna, zgrajena l. 2000, 1.200 m2 zemljišča, Pristna sredozemska hiša z velikim vrtom Opatija mošćenička dr...",,1200,150,,Hrvaska
6414782,OPATIJA,2020,435000,Vip Nekretnine d.o.o. ,"150 m2, samostojna, zgrajena l. 2020, 500 m2 zemljišča, Prodamo luksuzno sodobno oblikovano hišo lovran opatija, prodamo...",,500,150,,Hrvaska
6355655,OPATIJA,1977,340000,Kapital nekretnine d.o.o.,"160 m2, samostojna, zgrajena l. 1977, 855 m2 zemljišča, K+P, prodamo. Cena: 340.000,00 EUR",K+P,855,160,True,Hrvaska
6414796,OPATIJA,1950,220000,Vip Nekretnine d.o.o. ,"180 m2, samostojna, zgrajena l. 1950, 2.265 m2 zemljišča, Tradicionalna kamnita hiša s čudovitim pogledom na morje opati...",,2265,180,,Hrvaska
6413765,OPATIJA,2021,412000,Vip Nekretnine d.o.o. ,"183 m2, samostojna, zgrajena l. 2021, 406 m2 zemljišča, Popolnoma nova sredozemska hiša, prodamo. Cena: 412.000,00 EUR",,406,183,,Hrvaska
6425570,OPATIJA,1965,650000,Market center Omnis d.o.o.,"185 m2, samostojna, zgrajena l. 1965, adaptirana l. 2005, 465 m2 zemljišča, prodamo. Cena: 650.000,00 EUR",,465,185,,Hrvaska
6414654,OPATIJA,2015,850000,Vip Nekretnine d.o.o. ,"190 m2, samostojna, zgrajena l. 2015, 380 m2 zemljišča, P+1+2, Prenovljena zgodovinska hiša 20 m od plaže, prodamo. Cena...",P+1+2,380,190,False,Hrvaska
